image_path,class_label,attributes,caption,split,instance_id
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_002.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_003.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_004.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_005.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_006.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_007.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_008.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_009.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_010.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_011.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,train,TEAM12_Fruits_vegetables_Carrot_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_012.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,val,TEAM12_Fruits_vegetables_Carrot_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_013.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,val,TEAM12_Fruits_vegetables_Carrot_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/carrot/Fruits_vegetables_Carrot_014.jpg,fruits_vegetables_carrot,shape:conical;colour:orange;material:organic,A conical orange organic carrot.,val,TEAM12_Fruits_vegetables_Carrot_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_001.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_002.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_003.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:green;material:organic,A spherical (bunch) green organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_004.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_005.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:red;material:organic,A spherical (bunch) red organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_006.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_007.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_008.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_009.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:red;material:organic,A spherical (bunch) red organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_010.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:red;material:organic,A spherical (bunch) red organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_011.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:red;material:organic,A spherical (bunch) red organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_012.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_013.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_014.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_015.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:green;material:organic,A spherical (bunch) green organic grapes.,train,TEAM12_Fruits_vegetables_Grapes_015
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_016.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:green;material:organic,A spherical (bunch) green organic grapes.,val,TEAM12_Fruits_vegetables_Grapes_016
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_017.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,val,TEAM12_Fruits_vegetables_Grapes_017
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_018.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:multi-colored;material:organic,A spherical (bunch) multi-colored organic grapes.,val,TEAM12_Fruits_vegetables_Grapes_018
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/grapes/Fruits_vegetables_Grapes_019.jpg,fruits_vegetables_grapes,shape:spherical (bunch);colour:black;material:organic,A spherical (bunch) black organic grapes.,val,TEAM12_Fruits_vegetables_Grapes_019
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_001.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_002.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_003.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_004.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_005.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_006.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_007.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_008.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_009.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_010.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_011.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_012.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_013.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_014.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_015.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",train,TEAM12_Fruits_vegetables_Lemon_015
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_016.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",val,TEAM12_Fruits_vegetables_Lemon_016
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_017.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",val,TEAM12_Fruits_vegetables_Lemon_017
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_018.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",val,TEAM12_Fruits_vegetables_Lemon_018
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/lemon/Fruits_vegetables_Lemon_019.jpg,fruits_vegetables_lemon,"shape:oval, spherical;colour:yellow;material:organic","An oval, spherical yellow organic lemon.",val,TEAM12_Fruits_vegetables_Lemon_019
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_001.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_002.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_003.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_004.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_005.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_006.jpg,fruits_vegetables_mango,shape:oval;colour:red;material:organic,An oval red organic mango.,train,TEAM12_Fruits_vegetables_Mango_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_007.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,train,TEAM12_Fruits_vegetables_Mango_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_008.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,train,TEAM12_Fruits_vegetables_Mango_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_009.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,train,TEAM12_Fruits_vegetables_Mango_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_010.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,train,TEAM12_Fruits_vegetables_Mango_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_011.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,train,TEAM12_Fruits_vegetables_Mango_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_012.jpg,fruits_vegetables_mango,shape:oval;colour:red;material:organic,An oval red organic mango.,train,TEAM12_Fruits_vegetables_Mango_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_013.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,val,TEAM12_Fruits_vegetables_Mango_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_014.jpg,fruits_vegetables_mango,shape:oval;colour:yellow;material:organic,An oval yellow organic mango.,val,TEAM12_Fruits_vegetables_Mango_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_015.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,val,TEAM12_Fruits_vegetables_Mango_015
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/mango/Fruits_vegetables_Mango_016.jpg,fruits_vegetables_mango,shape:oval;colour:orange;material:organic,An oval orange organic mango.,val,TEAM12_Fruits_vegetables_Mango_016
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_001.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,train,TEAM12_Fruits_vegetables_Onion_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_002.jpg,fruits_vegetables_onion,shape:spherical;colour:yellow;material:organic,A spherical yellow organic onion.,train,TEAM12_Fruits_vegetables_Onion_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_003.jpg,fruits_vegetables_onion,shape:spherical;colour:orange;material:organic,A spherical orange organic onion.,train,TEAM12_Fruits_vegetables_Onion_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_004.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,train,TEAM12_Fruits_vegetables_Onion_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_005.jpg,fruits_vegetables_onion,shape:spherical;colour:multi-colored;material:organic,A spherical multi-colored organic onion.,train,TEAM12_Fruits_vegetables_Onion_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_006.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,train,TEAM12_Fruits_vegetables_Onion_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_007.jpg,fruits_vegetables_onion,shape:spherical;colour:multi-colored;material:organic,A spherical multi-colored organic onion.,train,TEAM12_Fruits_vegetables_Onion_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_008.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,train,TEAM12_Fruits_vegetables_Onion_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_009.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,train,TEAM12_Fruits_vegetables_Onion_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_010.jpg,fruits_vegetables_onion,shape:spherical;colour:multi-colored;material:organic,A spherical multi-colored organic onion.,train,TEAM12_Fruits_vegetables_Onion_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_011.jpg,fruits_vegetables_onion,shape:spherical;colour:multi-colored;material:organic,A spherical multi-colored organic onion.,train,TEAM12_Fruits_vegetables_Onion_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_012.jpg,fruits_vegetables_onion,shape:spherical;colour:brown;material:organic,A spherical brown organic onion.,train,TEAM12_Fruits_vegetables_Onion_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_013.jpg,fruits_vegetables_onion,shape:spherical;colour:brown;material:organic,A spherical brown organic onion.,train,TEAM12_Fruits_vegetables_Onion_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_014.jpg,fruits_vegetables_onion,shape:spherical;colour:brown;material:organic,A spherical brown organic onion.,val,TEAM12_Fruits_vegetables_Onion_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_015.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,val,TEAM12_Fruits_vegetables_Onion_015
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_016.jpg,fruits_vegetables_onion,shape:spherical;colour:red;material:organic,A spherical red organic onion.,val,TEAM12_Fruits_vegetables_Onion_016
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/onion/Fruits_vegetables_Onion_017.jpg,fruits_vegetables_onion,shape:spherical;colour:orange;material:organic,A spherical orange organic onion.,val,TEAM12_Fruits_vegetables_Onion_017
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_001.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_002.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_003.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_004.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_005.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_005
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_006.jpg,fruits_vegetables_orange,shape:spherical;colour:red;material:organic,A spherical red organic orange.,train,TEAM12_Fruits_vegetables_Orange_006
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_007.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_007
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_008.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_008
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_009.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_009
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_010.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_010
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_011.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_011
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_012.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_012
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_013.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_013
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_014.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_014
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_015.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,train,TEAM12_Fruits_vegetables_Orange_015
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_016.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,val,TEAM12_Fruits_vegetables_Orange_016
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_017.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,val,TEAM12_Fruits_vegetables_Orange_017
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_018.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,val,TEAM12_Fruits_vegetables_Orange_018
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/orange/Fruits_vegetables_Orange_019.jpg,fruits_vegetables_orange,shape:spherical;colour:orange;material:organic,A spherical orange organic orange.,val,TEAM12_Fruits_vegetables_Orange_019
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/potato/Fruits_vegetables_Potato_001.jpg,fruits_vegetables_potato,"shape:oval, irregular;colour:brown;material:organic","An oval, irregular brown organic potato.",train,TEAM12_Fruits_vegetables_Potato_001
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/potato/Fruits_vegetables_Potato_002.jpg,fruits_vegetables_potato,"shape:oval, irregular;colour:brown;material:organic","An oval, irregular brown organic potato.",train,TEAM12_Fruits_vegetables_Potato_002
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/potato/Fruits_vegetables_Potato_003.jpg,fruits_vegetables_potato,"shape:oval, irregular;colour:brown;material:organic","An oval, irregular brown organic potato.",train,TEAM12_Fruits_vegetables_Potato_003
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/potato/Fruits_vegetables_Potato_004.jpg,fruits_vegetables_potato,"shape:oval, irregular;colour:brown;material:organic","An oval, irregular brown organic potato.",train,TEAM12_Fruits_vegetables_Potato_004
Team12_DL_Milestone1_Drive/Project/Data/images/fruits_vegetables/potato/Fruits_vegetables_Potato_005.jpg,fruits_vegetables_potato,"shape:oval, irregular;colour:brown;material:organic","An oval, irregular brown organic potato.",train,TEAM12_Fruits_vegetables_Potato_005
