image_path,class_label_x,attributes_x,caption_x,instance_id_x,Unnamed: 5_x,attr_color,attr_material,attr_condition,attributes_clean,class_label_y,attributes_y,caption_y,instance_id_y,Unnamed: 5_y,changed_class,split
images/team10_Personal_Care_lotion_bottle_485.jpg,lotion_bottle,color:white;material:plastic;condition:new;size:medium,white plastic lotion_bottle in medium size,TEAM10_LOT_O_2,,white,plastic,new,color:white;material:plastic;condition:new,lotion_bottle,color:white;material:plastic;condition:new;size:medium,white plastic lotion_bottle in medium size,TEAM10_LOT_O_2,,lotion,train
images/Team17_flip_flops_7_2.jpg,flip_flops,unknown,object photo,,Team17_flip_flops_7_3,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,flip_flops,unknown,object photo,,Team17_flip_flops_7_3,slippers,train
images/team25_mouse_23.jpg,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""simple white wireless mouse in elongated shape""",,mouse_E_3,white,plastic,new,color:white;material:plastic;condition:new,electronics_mouse,"""color:white;material:plastic;condition:new;shape:oval""","""simple white wireless mouse in elongated shape""",,mouse_E_3,mouse,train
images/team13_footwear_sneakers_047.jpg,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,running shoes showing side profile view,,TEAM13_FOOTWEAR_SNEAKERS_J_2,black,leather,worn,color:black;material:leather;condition:worn,footwear_sneakers,color:black;material:leather;condition:worn;size:medium;style:modern,running shoes showing side profile view,,TEAM13_FOOTWEAR_SNEAKERS_J_2,sneakers,train
images/team5_earphones_43.jpg,earphones,color:white;material:plastic;condition:used,a white wireless earphones,TEAM5_EAR_11_4,,white,plastic,used,color:white;material:plastic;condition:used,earphones,color:white;material:plastic;condition:used,a white wireless earphones,TEAM5_EAR_11_4,,earphones,train
images/team_20_stationery_notebook_59.jpg,notebook,"colour: ""red"", condition: ""well_maintained"", material: ""paper""",Red Notebook with Avengers theme,team20_notebook59,,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,notebook,"colour: ""red"", condition: ""well_maintained"", material: ""paper""",Red Notebook with Avengers theme,team20_notebook59,,notebook,train
images/Team16_sneaker48.jpg,sneaker,color:gray;material:synthetic;condition:new,A top view of gray athletic sneakers inside a mesh basket.,SNK48,,gray,synthetic,new,color:gray;material:synthetic;condition:new,sneaker,color:gray;material:synthetic;condition:new,A top view of gray athletic sneakers inside a mesh basket.,SNK48,,sneakers,train
images/team5_pen_C2.jpg,pen,color:blue;material:plastic;condition:used,a pen with transparent body and blue cap,TEAM5_PEN_C_2,,blue,plastic,used,color:blue;material:plastic;condition:used,pen,color:blue;material:plastic;condition:used,a pen with transparent body and blue cap,TEAM5_PEN_C_2,,pen,train
images/team10_electronics_accessories_earphones_067.jpg,earphones,color:black;material:plastic;condition:used;size:small,black plastic earphones in used condition,TEAM10_EAR_C_2,,black,plastic,used,color:black;material:plastic;condition:used,earphones,color:black;material:plastic;condition:used;size:small,black plastic earphones in used condition,TEAM10_EAR_C_2,,earphones,train
images/Team18_Medical_pill_strip_003.jpg,Medical_pill_strip,color:brown;material:plastic;condition:new;size:small,A small brown strip of medical pills.,Team18_Medical_pill_strip_J_3,,brown,plastic,new,color:brown;material:plastic;condition:new,Medical_pill_strip,color:brown;material:plastic;condition:new;size:small,A small brown strip of medical pills.,Team18_Medical_pill_strip_J_3,,strip,train
images/team11_pencil_029.jpg,pencil,color:white;material:wood;condition:used,pencil image,,Team_11_pencil_pencil_029,white,wood,used,color:white;material:wood;condition:used,pencil,color:white;material:wood;condition:used,pencil image,,Team_11_pencil_pencil_029,pencil,train
images/team23_shampoo_030.jpg,shampoo,"""color:white;material:plastic;condition:old""",Pair of gray athletic shoes.,,TEAM23_SHAMPOO_F_30,white,plastic,old,color:white;material:plastic;condition:old,shampoo,"""color:white;material:plastic;condition:old""",Pair of gray athletic shoes.,,TEAM23_SHAMPOO_F_30,shampoo,train
images/Team17_electric_kettle_5_4.jpg,electric_kettle,unknown,object photo,,Team17_electric_kettle_5_5,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,electric_kettle,unknown,object photo,,Team17_electric_kettle_5_5,kettle,train
images/Team18_Tools_screwdriver_039.jpg,Tools_screwdriver,color:multi-color;material:rubber;condition:used;size:medium,Blue and grey screwdriver on wood.,Team18_Tools_screwdriver_F_4,,multi-color,rubber,used,color:multi-color;material:rubber;condition:used,Tools_screwdriver,color:multi-color;material:rubber;condition:used;size:medium,Blue and grey screwdriver on wood.,Team18_Tools_screwdriver_F_4,,screwdriver,train
images/team11_brush_034.jpg,brush,color:brown;material:wood+metal;condition:used,slender wooden brush with fine bristles and ferrule,,Team_11_brush_brush_034,brown,wood+metal,used,color:brown;material:wood+metal;condition:used,brush,color:brown;material:wood+metal;condition:used,slender wooden brush with fine bristles and ferrule,,Team_11_brush_brush_034,brush,train
images/team24_pen_024.jpg,pen,color:white;material:plastic;condition:new,a white plastic new pen,,TEAM24_PEN_F_4,white,plastic,new,color:white;material:plastic;condition:new,pen,color:white;material:plastic;condition:new,a white plastic new pen,,TEAM24_PEN_F_4,pen,train
images/team22_mouse_020.jpg,electronics_accessories_mouse,color:black;material:unknown;size:unknown,simple rectangular wired computer mouse,,team22_MOUSE_D_5,black,unknown,unknown,color:black;material:unknown;condition:unknown,electronics_accessories_mouse,color:black;material:unknown;size:unknown,simple rectangular wired computer mouse,,team22_MOUSE_D_5,mouse,train
images/team9_keyboard_05_b.jpg,keyboard,"color:green;material:plastic;condition:new,size:medium",green keyboard top view,team9_keyboard_05_2,,green,plastic,new,color:green;material:plastic;condition:new,keyboard,"color:green;material:plastic;condition:new,size:medium",green keyboard top view,team9_keyboard_05_2,,keyboard,train
images\team14_pen (41).jpg,stationary_pen,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic pen,TEAM14_BLUEPEN_P,,blue,plastic,used,color:blue;material:plastic;condition:used,stationary_pen,color:blue;material:plastic;condition:used;size:medium,a used medium-sized blue plastic pen,TEAM14_BLUEPEN_P,,pen,train
images\team14_shampoo_bottle (32).jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium,A used red color shampoo bottle,Team14_REDSHAMPOO_B,,red,plastic,used,color:red;material:plastic;condition:used,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium,A used red color shampoo bottle,Team14_REDSHAMPOO_B,,shampoo,train
images/Team17_Shampoo_bottle_6_1.jpg,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_6_2,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Shampoo_bottle,unknown,object photo,,Team17_Shampoo_bottle_6_2,shampoo,train
images/team5_slippers_26.jpg,slippers,color:brown;material:rubber;condition:used,a brown slippers,TEAM5_SLIP_6_2,,brown,rubber,used,color:brown;material:rubber;condition:used,slippers,color:brown;material:rubber;condition:used,a brown slippers,TEAM5_SLIP_6_2,,slippers,train
images/team23_pencil_050.jpg,pencil,"""color:brown;material:wood;condition:old""",Plastic shampoo bottle on white background.,,TEAM23_PENCIL_J_50,brown,wood,old,color:brown;material:wood;condition:old,pencil,"""color:brown;material:wood;condition:old""",Plastic shampoo bottle on white background.,,TEAM23_PENCIL_J_50,pencil,train
images/team23_water_bottle_053.jpg,water_bottle,"""color:transparent;material:glass;condition:new""",,,TEAM23_WATER_BOTTLE_K_53,transparent,glass,new,color:transparent;material:glass;condition:new,water_bottle,"""color:transparent;material:glass;condition:new""",,,TEAM23_WATER_BOTTLE_K_53,bottle,train
images/Team15_notebook_34.jpg,notebook,color:red;material:paper;condition:used,red notebook with blue background,,Team15_notebook_34,red,paper,used,color:red;material:paper;condition:used,notebook,color:red;material:paper;condition:used,red notebook with blue background,,Team15_notebook_34,notebook,train
images/Team16_sneaker30.jpg,sneaker,color:blue;material:fabric;condition:new,A pair of patterned blue sneakers sitting inside a small basket.,SNK30,,blue,fabric,new,color:blue;material:fabric;condition:new,sneaker,color:blue;material:fabric;condition:new,A pair of patterned blue sneakers sitting inside a small basket.,SNK30,,sneakers,train
images/team8_comb_047.jpg,personal_care_comb,"color:purple,size:medium,condition:used,material:plastic",A used medium sized purple plastic hair comb,comb_J_2,,purple,plastic,used,color:purple;material:plastic;condition:used,personal_care_comb,"color:purple,size:medium,condition:used,material:plastic",A used medium sized purple plastic hair comb,comb_J_2,,comb,train
images/Team16_bottle6.jpg,bottle,color:teal;material:plastic;condition:used,A light green plastic bottle with a blue cap lying on its side.,BTL6,,teal,plastic,used,color:teal;material:plastic;condition:used,bottle,color:teal;material:plastic;condition:used,A light green plastic bottle with a blue cap lying on its side.,BTL6,,bottle,train
images/team8_plastic_container_005.jpg,storage_plastic_container,"color:transparent,size:large,condition:used,material:plastic",A used large transparent plastic container,pc_C_1,,transparent,plastic,used,color:transparent;material:plastic;condition:used,storage_plastic_container,"color:transparent,size:large,condition:used,material:plastic",A used large transparent plastic container,pc_C_1,,container,train
images/team24_phone_charger_019.jpg,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_D_4,white,plastic,used,color:white;material:plastic;condition:used,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_D_4,charger,train
images/team13_travel_handbag_015.jpg,travel_handbag,color:white;material:leather;condition:mint;size:medium;style:casual,handbag with handles and zipper closure,,TEAM13_TRAVEL_HANDBAG_C_5,white,leather,mint,color:white;material:leather;condition:mint,travel_handbag,color:white;material:leather;condition:mint;size:medium;style:casual,handbag with handles and zipper closure,,TEAM13_TRAVEL_HANDBAG_C_5,handbag,train
images/Team18_Tableware_Water_Bottle_049.jpg,Tableware_Water_Bottle,colour:maroon;material:plastic;condition:used;size:medium,Maroon plastic water bottle on tiled floor.,Team18_Water_Bottle_I_4,,maroon,plastic,used,color:maroon;material:plastic;condition:used,Tableware_Water_Bottle,colour:maroon;material:plastic;condition:used;size:medium,Maroon plastic water bottle on tiled floor.,Team18_Water_Bottle_I_4,,bottle,train
images/team11_pencil_034.jpg,pencil,color:black;material:wood;condition:used,pencil image,,Team_11_pencil_pencil_034,black,wood,used,color:black;material:wood;condition:used,pencil,color:black;material:wood;condition:used,pencil image,,Team_11_pencil_pencil_034,pencil,train
images/team11_power_banks_033.jpg,power_banks,color:gray;material:plastic;condition:new,power_banks image,,Team_11_power_banks_power_banks_033,gray,plastic,new,color:gray;material:plastic;condition:new,power_banks,color:gray;material:plastic;condition:new,power_banks image,,Team_11_power_banks_power_banks_033,powerbank,train
images/team11_brush_047.jpg,brush,color:brown;material:wood+metal;condition:used,slightly curved brush with angled bristles and ferrule,,Team_11_brush_brush_047,brown,wood+metal,used,color:brown;material:wood+metal;condition:used,brush,color:brown;material:wood+metal;condition:used,slightly curved brush with angled bristles and ferrule,,Team_11_brush_brush_047,brush,train
images/team10_Travel_backpack_627.jpg,backpack,color:red;material:fabric;condition:used;size:small,red fabric backpack in small size,TEAM10_BAC_N_3,,red,fabric,used,color:red;material:fabric;condition:used,backpack,color:red;material:fabric;condition:used;size:small,red fabric backpack in small size,TEAM10_BAC_N_3,,back,train
images/Team17_pen_8_3.jpg,pen,unknown,object photo,,Team17_pen_8_4,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,pen,unknown,object photo,,Team17_pen_8_4,pen,train
images/Team16_backpack1.jpg,backpack,color:grey;material:fabric;condition:used,The back view of a grey and black backpack with straps.,BPK1,,grey,fabric,used,color:grey;material:fabric;condition:used,backpack,color:grey;material:fabric;condition:used,The back view of a grey and black backpack with straps.,BPK1,,backpack,train
images/team25_slippers_16.jpg,footwear_slippers,"""color:black;material:rubber;condition:new;shape:elongated_oval","""ortho joy slipper in black reccomended by doctor""",,slippers_D_1,black,rubber,new,color:black;material:rubber;condition:new,footwear_slippers,"""color:black;material:rubber;condition:new;shape:elongated_oval","""ortho joy slipper in black reccomended by doctor""",,slippers_D_1,slippers,train
images/team24_comb_052.jpg,comb,color:pink;material:plastic;condition:used,pink plastic comb on tile,,TEAM24_COMB_K_2,pink,plastic,used,color:pink;material:plastic;condition:used,comb,color:pink;material:plastic;condition:used,pink plastic comb on tile,,TEAM24_COMB_K_2,comb,train
images/Team18_Clothing_wallet_054.jpg,Clothing_wallet,colour:black;material:leather;condition:used;size:small,Black leather wallet on a shiny surface.,Team18_Wallet_J_4,,black,leather,used,color:black;material:leather;condition:used,Clothing_wallet,colour:black;material:leather;condition:used;size:small,Black leather wallet on a shiny surface.,Team18_Wallet_J_4,,wallet,train
images/team25_electric_kettle_44.jpg,small_appliances_electric_kettle,"""color:silver;material:metal;condition:new;shape:cylindrical""","""prestige electric kettle with temperature control knob and removable top with handle""",,electric_kettle_I_4,silver,metal,new,color:silver;material:metal;condition:new,small_appliances_electric_kettle,"""color:silver;material:metal;condition:new;shape:cylindrical""","""prestige electric kettle with temperature control knob and removable top with handle""",,electric_kettle_I_4,kettle,train
images/team5_slippers_19.jpg,slippers,color:black;material:rubber;condition:used,a black slippers,TEAM5_SLIP_4_5,,black,rubber,used,color:black;material:rubber;condition:used,slippers,color:black;material:rubber;condition:used,a black slippers,TEAM5_SLIP_4_5,,slippers,train
images/team8_toothbrush_010.jpg,personal_care_toothbrush,"color:white,size:medium,condition:new,material:plastic",A new medium sized white plastic toothbrush,toothbrush_B_5,,white,plastic,new,color:white;material:plastic;condition:new,personal_care_toothbrush,"color:white,size:medium,condition:new,material:plastic",A new medium sized white plastic toothbrush,toothbrush_B_5,,toothbrush,train
images\team14_pen (9).jpg,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_B,,white,plastic,used,color:white;material:plastic;condition:used,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_B,,pen,train
images/team5_sneakers_A1.jpg,sneakers,color:black;material:fabric;condition:used;size:unknown,black shoes with green stripes,TEAM5_SNEAKERS_A_1,,black,fabric,used,color:black;material:fabric;condition:used,sneakers,color:black;material:fabric;condition:used;size:unknown,black shoes with green stripes,TEAM5_SNEAKERS_A_1,,sneakers,train
images/Team16_earphones2.jpg,earphones,color:black;material:plastic;condition:new,A hand holding a pair of black in-ear monitor earphones.,EP2,,black,plastic,new,color:black;material:plastic;condition:new,earphones,color:black;material:plastic;condition:new,A hand holding a pair of black in-ear monitor earphones.,EP2,,earphones,train
images/team3_sneakers_030.jpg,sneakers,color:black;material:fabric;pattern:plain;condition:new;features:with_laces,"A new black sneakers of fabric material with plain pattern, with laces",team3_sneakers_06_5,,black,fabric,new,color:black;material:fabric;condition:new,sneakers,color:black;material:fabric;pattern:plain;condition:new;features:with_laces,"A new black sneakers of fabric material with plain pattern, with laces",team3_sneakers_06_5,,sneakers,train
images/team8_shampoo_034.jpg,personal_care_shampoo_bottle,"color:purple,size:medium,condition:new,material:plastic",A new medium purple plastic shampoo bottle,shampoo_G_4,,purple,plastic,new,color:purple;material:plastic;condition:new,personal_care_shampoo_bottle,"color:purple,size:medium,condition:new,material:plastic",A new medium purple plastic shampoo bottle,shampoo_G_4,,shampoo,train
images/Team16_sneaker1.jpg,sneaker,color:black;material:leather;condition:used,A pair of black and gold high-top Jordan sneakers.,SNK1,,black,leather,used,color:black;material:leather;condition:used,sneaker,color:black;material:leather;condition:used,A pair of black and gold high-top Jordan sneakers.,SNK1,,sneakers,train
images\team14_water_bottle (14).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC metal waterbottle of SMALL size and used condition,TEAM14_BLACKBOTTLE_E,,black,plastic,used,color:black;material:plastic;condition:used,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC metal waterbottle of SMALL size and used condition,TEAM14_BLACKBOTTLE_E,,bottle,train
images/Team15_watch_15.jpg,watch,color:golden;material:steel;condition:new,golden watch with blue dial,,Team15_watch_15,golden,steel,new,color:golden;material:steel;condition:new,watch,color:golden;material:steel;condition:new,golden watch with blue dial,,Team15_watch_15,watch,train
images/team9_scissor_07_e.jpg,scissor,color:black;material:metal;condition:broken;size:medium,scissor top view,team9_scissor_07_5,,black,metal,broken,color:black;material:metal;condition:broken,scissor,color:black;material:metal;condition:broken;size:medium,scissor top view,team9_scissor_07_5,,scissors,train
images/team9_keyboard_07_d.jpg,keyboard,"color:white;material:plastic;condition:new,size:medium",light green keyboard top view,team9_keyboard_07_4,,white,plastic,new,color:white;material:plastic;condition:new,keyboard,"color:white;material:plastic;condition:new,size:medium",light green keyboard top view,team9_keyboard_07_4,,keyboard,train
images/Team1_notebook_B_1_126.jpg,notebook,color:green;material:paper;shape:rectangular,green paper notebook in front of a wall,Team1_notebook_B_1,,green,paper,unknown,color:green;material:paper;condition:unknown,notebook,color:green;material:paper;shape:rectangular,green paper notebook in front of a wall,Team1_notebook_B_1,,notebook,train
images/Team1_backpack_L_1_056.jpg,backpack,color:gray;material:fabric;shape:round,gray fabric backpack in front of a white wall,Team1_backpack_L_1,,gray,fabric,unknown,color:gray;material:fabric;condition:unknown,backpack,color:gray;material:fabric;shape:round,gray fabric backpack in front of a white wall,Team1_backpack_L_1,,backpack,train
images/team5_pill_strip_E5.jpg,pill_strip,color:unknown;material:metal;condition:new;size:small,pair of tablets in gold with red highlights,TEAM5_PILL_STRIP_E_5,,unknown,metal,new,color:unknown;material:metal;condition:new,pill_strip,color:unknown;material:metal;condition:new;size:small,pair of tablets in gold with red highlights,TEAM5_PILL_STRIP_E_5,,strip,train
images/Team18_Personal_Care_shampoo_bottle_024.jpg,Personal_Care_shampoo_bottle,colour:blue;material:plastic;condition:used;size:medium,Blue plastic shampoo bottle on the floor,Team18_Shampoo_bottle_A_4,,blue,plastic,used,color:blue;material:plastic;condition:used,Personal_Care_shampoo_bottle,colour:blue;material:plastic;condition:used;size:medium,Blue plastic shampoo bottle on the floor,Team18_Shampoo_bottle_A_4,,shampoo,train
images/team13_tableware_water_bottle_002.jpg,tableware_water_bottle,color:purple;material:metal;condition:used;size:small;style:modern,water bottle with screw cap and body,,TEAM13_TABLEWARE_WATER_BOTTLE_A_2,purple,metal,used,color:purple;material:metal;condition:used,tableware_water_bottle,color:purple;material:metal;condition:used;size:small;style:modern,water bottle with screw cap and body,,TEAM13_TABLEWARE_WATER_BOTTLE_A_2,bottle,train
images/Team16_keyboard1.jpg,keyboard,color:black;material:plastic;condition:new,black plastic keyboard top view with mouse,KEY1,,black,plastic,new,color:black;material:plastic;condition:new,keyboard,color:black;material:plastic;condition:new,black plastic keyboard top view with mouse,KEY1,,keyboard,train
images/Team15_backpack_15.jpg,backpack,color:black;material:plastic;condition:new,black bag kept on bed,,Team15_backpack_15,black,plastic,new,color:black;material:plastic;condition:new,backpack,color:black;material:plastic;condition:new,black bag kept on bed,,Team15_backpack_15,backpack,train
images/team24_water_bottle_054.jpg,bottle,color:pink;material:plastic;condition:used,pink plastic bottle on sofa sideview,,TEAM24_BOTTLE_K_4,pink,plastic,used,color:pink;material:plastic;condition:used,bottle,color:pink;material:plastic;condition:used,pink plastic bottle on sofa sideview,,TEAM24_BOTTLE_K_4,bottle,train
images/team25_calculator_35.jpg,stationery_calculator,"""color:white;material:plastic;condition:new;shape:rectangular""","""calculator with fancy toy type keys""",,calculator_G_5,white,plastic,new,color:white;material:plastic;condition:new,stationery_calculator,"""color:white;material:plastic;condition:new;shape:rectangular""","""calculator with fancy toy type keys""",,calculator_G_5,calculator,train
images\team14_pen (49).jpg,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_H,,white,plastic,used,color:white;material:plastic;condition:used,stationary_pen,color:white;material:plastic;condition:used;size:medium,a used medium-sized WHITE plastic pen,TEAM14_WHITEPEN_H,,pen,train
images/Team18_Footwear_Sneakers_021.jpg,Footwear_Sneakers,color:multi-color;material:unknown;condition:new;size:unknown,Side view of green white sneakers,Team18_Sneakers_L_1,,multi-color,unknown,new,color:multi-color;material:unknown;condition:new,Footwear_Sneakers,color:multi-color;material:unknown;condition:new;size:unknown,Side view of green white sneakers,Team18_Sneakers_L_1,,sneakers,train
images/team24_sneakers_028.jpg,footwear_sneakers,color:blue;material:fabric;condition:used,Classic blue fabric sneakers pre-loved,,TEAM24_SNEAKERS_F_3,blue,fabric,used,color:blue;material:fabric;condition:used,footwear_sneakers,color:blue;material:fabric;condition:used,Classic blue fabric sneakers pre-loved,,TEAM24_SNEAKERS_F_3,sneakers,train
images/team8_pen_030.jpg,stationery_pen,"color:black,size:small,condition:unknown,material:plastic",A small sized black plastic pen,pen_A_3,,black,plastic,unknown,color:black;material:plastic;condition:unknown,stationery_pen,"color:black,size:small,condition:unknown,material:plastic",A small sized black plastic pen,pen_A_3,,pen,train
images/Team18_Tools_screwdriver_049.jpg,Tools_screwdriver,color:multi-color;material:rubber;condition:used;size:medium,Screwdriver on a wooden desk.,Team18_Tools_screwdriver_L_4,,multi-color,rubber,used,color:multi-color;material:rubber;condition:used,Tools_screwdriver,color:multi-color;material:rubber;condition:used;size:medium,Screwdriver on a wooden desk.,Team18_Tools_screwdriver_L_4,,screwdriver,train
images/team5_toothpaste_A1.jpg,toothpaste,color:unknown;material:plastic;condition:new;size:small,toothpaste with red and blue,TEAM5_TOOTHPASTE_A_1,,unknown,plastic,new,color:unknown;material:plastic;condition:new,toothpaste,color:unknown;material:plastic;condition:new;size:small,toothpaste with red and blue,TEAM5_TOOTHPASTE_A_1,,toothpaste,train
images/team23_notebook_044.jpg,notebook,"""color:pink;material:paper;condition:new""",Dark pen resting on textured surface.,,TEAM23_NOTEBOOK_I_44,pink,paper,new,color:pink;material:paper;condition:new,notebook,"""color:pink;material:paper;condition:new""",Dark pen resting on textured surface.,,TEAM23_NOTEBOOK_I_44,notebook,train
images/Team16_earphones23.jpg,earphones,color:white;material:plastic;condition:new,White gaming earphones with purple accents and glowing lights.,EP23,,white,plastic,new,color:white;material:plastic;condition:new,earphones,color:white;material:plastic;condition:new,White gaming earphones with purple accents and glowing lights.,EP23,,earphones,train
images/Team17_flip_flops_11_2.jpg,flip_flops,unknown,object photo,,Team17_flip_flops_11_3,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,flip_flops,unknown,object photo,,Team17_flip_flops_11_3,slippers,train
images/team3_pen_042.jpg,pen,color:grey;material:plastic;pattern:plain;condition:used;features:with_cap,"An used grey pen of plastic material with a plain pattern, with_cap .",team3_pen_9_2,,grey,plastic,used,color:grey;material:plastic;condition:used,pen,color:grey;material:plastic;pattern:plain;condition:used;features:with_cap,"An used grey pen of plastic material with a plain pattern, with_cap .",team3_pen_9_2,,pen,train
images/team3_pen_044.jpg,pen,color:grey;material:plastic;pattern:plain;condition:used;features:with_cap,"An used grey pen of plastic material with a plain pattern, with_cap .",team3_pen_9_4,,grey,plastic,used,color:grey;material:plastic;condition:used,pen,color:grey;material:plastic;pattern:plain;condition:used;features:with_cap,"An used grey pen of plastic material with a plain pattern, with_cap .",team3_pen_9_4,,pen,train
images/team25_shuttlecock_33.jpg,sports_shuttlecock,"""color:yellow;material:plastic;condition:new;shape:conical","""yellow plastic badmintion shuttle cock""",,shuttlecock_G_3,yellow,plastic,new,color:yellow;material:plastic;condition:new,sports_shuttlecock,"""color:yellow;material:plastic;condition:new;shape:conical","""yellow plastic badmintion shuttle cock""",,shuttlecock_G_3,shuttlecock,train
images\team14_shampoo_bottle (42).jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,A new white color shampoo bottle,Team14_WHITESHAMPOO_S,,white,plastic,new,color:white;material:plastic;condition:new,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:medium,A new white color shampoo bottle,Team14_WHITESHAMPOO_S,,shampoo,train
images/team24_toothpaste_045.jpg,toothpaste,color:black;material:plastic;condition:new,a black plastic new toothpaste,,TEAM24_TOOTHPASTE_I_5,black,plastic,new,color:black;material:plastic;condition:new,toothpaste,color:black;material:plastic;condition:new,a black plastic new toothpaste,,TEAM24_TOOTHPASTE_I_5,toothpaste,train
images/Team15_mouse_38.jpg,mouse,color:black;material:plastic;condition:used,black mouse with etched line,,Team15_mouse_38,black,plastic,used,color:black;material:plastic;condition:used,mouse,color:black;material:plastic;condition:used,black mouse with etched line,,Team15_mouse_38,mouse,train
images\team14_earphones (73).jpg,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver gray bluetooth earphones with silver lining,Team14_SilverEarphones_C,,silver,plastic,used,color:silver;material:plastic;condition:used,electronic_accessories_earphones,color:silver;material:plastic;condition:used;size:small,silver gray bluetooth earphones with silver lining,Team14_SilverEarphones_C,,earphones,train
images/team10_electronics_accessories_earphones_113.jpg,earphones,color:gray;material:plastic;condition:new;size:small,gray plastic earphones in new condition,TEAM10_EAR_AA_2,,gray,plastic,new,color:gray;material:plastic;condition:new,earphones,color:gray;material:plastic;condition:new;size:small,gray plastic earphones in new condition,TEAM10_EAR_AA_2,,earphones,train
images/team13_footwear_sneakers_001.jpg,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,sneakers with rubber sole and fabric upper,,TEAM13_FOOTWEAR_SNEAKERS_A_1,black,synthetic,worn,color:black;material:synthetic;condition:worn,footwear_sneakers,color:black;material:synthetic;condition:worn;size:large;style:modern,sneakers with rubber sole and fabric upper,,TEAM13_FOOTWEAR_SNEAKERS_A_1,sneakers,train
images/Team18_Travel_bagpack_010.jpg,Travel_bagpack,color:green;material:fabric;condition:used;size:medium,Top view of a green backpack on floor,Team18_bagpack_D_5,,green,fabric,used,color:green;material:fabric;condition:used,Travel_bagpack,color:green;material:fabric;condition:used;size:medium,Top view of a green backpack on floor,Team18_bagpack_D_5,,backpack,train
images/Team16_backpack55.jpg,backpack,color:grey;material:nylon;condition:used,A simple grey backpack sitting on a carpeted floor indoors.,BPK55,,grey,nylon,used,color:grey;material:nylon;condition:used,backpack,color:grey;material:nylon;condition:used,A simple grey backpack sitting on a carpeted floor indoors.,BPK55,,backpack,train
images/team13_travel_backpack_002.jpg,travel_backpack,color:black;material:leather;condition:used;size:small;style:vintage,travel bag showing compartments and pockets,,TEAM13_TRAVEL_BACKPACK_A_2,black,leather,used,color:black;material:leather;condition:used,travel_backpack,color:black;material:leather;condition:used;size:small;style:vintage,travel bag showing compartments and pockets,,TEAM13_TRAVEL_BACKPACK_A_2,backpack,train
images/team9_cup_02_d.jpg,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled green cup of tea next to a laptop.,team9_cup_02_4,,green,ceramic,new,color:green;material:ceramic;condition:new,Cup,color:green;material:ceramic;condition:new;size:medium,A speckled green cup of tea next to a laptop.,team9_cup_02_4,,cup,train
images/Team1_pen_I_3_283.jpg,pen,color:white;material:plastic;shape:cylindrical,white pen on brown background,Team1_pen_I_3,,white,plastic,unknown,color:white;material:plastic;condition:unknown,pen,color:white;material:plastic;shape:cylindrical,white pen on brown background,Team1_pen_I_3,,pen,train
images\team14_shampoo_bottle (11).jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,A new white color shampoo bottle,Team14_WHITESHAMPOO_F,,white,plastic,new,color:white;material:plastic;condition:new,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large,A new white color shampoo bottle,Team14_WHITESHAMPOO_F,,shampoo,train
images/team10_electronics_accessories_keyboards_127.jpg,keyboard,color:white;material:plastic;condition:used;size:large,black plastic keyboard in large size,TEAM10_KEY_C_1,,white,plastic,used,color:white;material:plastic;condition:used,keyboard,color:white;material:plastic;condition:used;size:large,black plastic keyboard in large size,TEAM10_KEY_C_1,,keyboard,train
